"","taxonID","taxon_name","year_2010","eez"
"446",800017,"Bregmaceros bathymaster",428.063676757864,"Mexico"
"447",800018,"Callinectes arcuatus",5917.33814752947,"Mexico"
"448",800019,"Callinectes bellicosus",5917.33814752947,"Mexico"
"449",800020,"Callinectes toxotes",5917.33814752947,"Mexico"
"450",800022,"Canthigaster punctatissima",428.063676757864,"Mexico"
"451",800023,"Caranx caninus",428.063676757864,"Mexico"
"452",800024,"Caranx vinctus",428.063676757864,"Mexico"
"453",800026,"Caulolatilus affinis",428.063676757864,"Mexico"
"454",800028,"Centropomus medius",428.063676757864,"Mexico"
"455",800029,"Centropomus nigrescens",428.063676757864,"Mexico"
"456",800030,"Centropomus robalito",428.063676757864,"Mexico"
"457",800031,"Centropomus viridis",428.063676757864,"Mexico"
"458",800036,"Coelorinchus scaphopsis",428.063676757864,"Mexico"
"459",800037,"Coryphaenoides acrolepis",428.063676757864,"Mexico"
"460",800039,"Coryphaenoides capito",428.063676757864,"Mexico"
"461",800042,"Cynoscion othonopterus",428.063676757864,"Mexico"
"462",800043,"Cynoscion squamipinnis",428.063676757864,"Mexico"
"463",800044,"Dasyatis brevis",385.476030083203,"Mexico"
"464",800045,"Dermatolepis dermatolepis",428.063676757864,"Mexico"
"465",800048,"Echinorhinus cookei",385.476030083203,"Mexico"
"466",800049,"Elattarchus archidium",428.063676757864,"Mexico"
"467",800050,"Epinephelus labriformis",428.063676757864,"Mexico"
"468",800051,"Epinephelus quinquefasciatus",428.063676757864,"Mexico"
"469",800052,"Eucinostomus currani",428.063676757864,"Mexico"
"470",800053,"Eucinostomus entomelas",428.063676757864,"Mexico"
"471",800054,"Eugerres axillaris",428.063676757864,"Mexico"
"472",800056,"Eugerres lineatus",428.063676757864,"Mexico"
"473",800060,"Haemulon flaviguttatum",3869.42507729744,"Mexico"
"474",800068,"Hyporthodus acanthistius",428.063676757864,"Mexico"
"475",800069,"Janthina janthina",4398.79859656402,"Mexico"
"476",800070,"Kyphosus analogus",428.063676757864,"Mexico"
"477",800071,"Kyphosus elegans",428.063676757864,"Mexico"
"478",800072,"Laemonema verecundum",428.063676757864,"Mexico"
"479",800073,"Lagocephalus lagocephalus",428.063676757864,"Mexico"
"480",800074,"Larimus argenteus",428.063676757864,"Mexico"
"481",800080,"Lucas barracuda",428.063676757864,"Mexico"
"482",800081,"Lutjanus aratus",428.063676757864,"Mexico"
"483",800082,"Lutjanus colorado",428.063676757864,"Mexico"
"484",800083,"Lutjanus novemfasciatus",428.063676757864,"Mexico"
"485",800084,"Lutjanus viridis",428.063676757864,"Mexico"
"486",800089,"Menticirrhus nasus",428.063676757864,"Mexico"
"487",800090,"Menticirrhus panamensis",428.063676757864,"Mexico"
"488",800091,"Merluccius hernandezi",428.063676757864,"Mexico"
"489",800092,"Mesobius berryi",428.063676757864,"Mexico"
"490",800093,"Microlepidotus inornatus",3869.42507729744,"Mexico"
"491",800094,"Micropogonias megalops",428.063676757864,"Mexico"
"492",800095,"Mugil hospes",428.063676757864,"Mexico"
"493",800096,"Mycteroperca jordani",428.063676757864,"Mexico"
"494",800097,"Mycteroperca prionura",428.063676757864,"Mexico"
"495",800098,"Mycteroperca rosacea",428.063676757864,"Mexico"
"496",800099,"Myliobatis longirostris",385.476030083203,"Mexico"
"497",800101,"Nasolamia velox",385.476030083203,"Mexico"
"498",800102,"Nezumia convergens",428.063676757864,"Mexico"
"499",800103,"Nezumia liolepis",428.063676757864,"Mexico"
"500",800104,"Nezumia stelgidolepis",428.063676757864,"Mexico"
"501",800111,"Opisthonema bulleri",428.063676757864,"Mexico"
"502",800112,"Opisthonema medirastre",428.063676757864,"Mexico"
"503",800113,"Orthopristis reddingi",3869.42507729744,"Mexico"
"504",800118,"Panulirus inflatus",832.1256769963,"Mexico"
"505",800119,"Panulirus interruptus",832.1256769963,"Mexico"
"506",800120,"Paralabrax auroguttatus",428.063676757864,"Mexico"
"507",800121,"Paralabrax loro",428.063676757864,"Mexico"
"508",800122,"Paralichthys aestuarius",2236.00984483197,"Mexico"
"509",800123,"Paralichthys woolmani",2236.00984483197,"Mexico"
"510",800124,"Paranthias colonus",428.063676757864,"Mexico"
"511",800125,"Peprilus medius",5463.82960805225,"Mexico"
"512",800126,"Peprilus ovatus",428.063676757864,"Mexico"
"513",800127,"Physiculus talarae",428.063676757864,"Mexico"
"514",800133,"Pseudobatos leucorhynchus",385.476030083203,"Mexico"
"515",800134,"Pseudobatos prahli",385.476030083203,"Mexico"
"516",800135,"Pseudobatos productus",385.476030083203,"Mexico"
"517",800136,"Rhinobatos spinosus",385.476030083203,"Mexico"
"518",800137,"Rhizoprionodon longurio",454.154119015798,"Mexico"
"519",800138,"Sarda lineolata",379.18430043757,"Mexico"
"520",800139,"Sardinops caeruleus",428.063676757864,"Mexico"
"521",800140,"Selene peruviana",428.063676757864,"Mexico"
"522",800143,"Sphoeroides annulatus",428.063676757864,"Mexico"
"523",800144,"Sphoeroides lobatus",428.063676757864,"Mexico"
"524",800145,"Sphoeroides sechurae",428.063676757864,"Mexico"
"525",800150,"Sufflamen verres",428.063676757864,"Mexico"
"526",800151,"Synodus lacertinus",428.063676757864,"Mexico"
"527",800154,"Trachinotus kennedyi",428.063676757864,"Mexico"
"528",800155,"Trachinotus paitensis",428.063676757864,"Mexico"
"529",800156,"Trachinotus rhodopus",428.063676757864,"Mexico"
"530",800157,"Trachinotus stilbe",428.063676757864,"Mexico"
"531",800158,"Umbrina xanti",428.063676757864,"Mexico"
"532",800159,"Zapteryx xyster",385.476030083203,"Mexico"
"533",800160,"Scomberomorus concolor",428.063676757864,"Mexico"
"534",800161,"Caranx caballus",428.063676757864,"Mexico"
"535",800162,"Paralabrax clathratus",428.063676757864,"Mexico"
"536",800163,"Paralabrax nebulifer",8420.01342275767,"Mexico"
"537",800164,"Cynoscion parvipinnis",428.063676757864,"Mexico"
"538",800165,"Cynoscion xanthulus",428.063676757864,"Mexico"
"539",800166,"Menticirrhus undulatus",428.063676757864,"Mexico"
"540",800167,"Umbrina roncador",10660.2234026834,"Mexico"
"541",800168,"Kyphosus azureus",428.063676757864,"Mexico"
"542",800169,"Sphyraena argentea",428.063676757864,"Mexico"
"543",800170,"Hippoglossina stomata",428.063676757864,"Mexico"
"544",800171,"Xystreurys liolepis",1869.64853540176,"Mexico"
"545",800172,"Balistes polylepis",428.063676757864,"Mexico"
"546",800173,"Cynoscion albus",428.063676757864,"Mexico"
"547",800174,"Sphyrna corona",385.476030083203,"Mexico"
"548",800175,"Mustelus californicus",385.476030083203,"Mexico"
"549",800176,"Mustelus lunulatus",385.476030083203,"Mexico"
"550",800177,"Platyrhinoidis triseriata",385.476030083203,"Mexico"
"551",800178,"Zapteryx exasperata",385.476030083203,"Mexico"
"552",800179,"Mobula hypostoma",385.476030083203,"Mexico"
"553",800180,"Pseudobatos glaucostigmus",385.476030083203,"Mexico"
"554",800181,"Ophioscion simulus",10232.1597259256,"Mexico"
"555",800182,"Porichthys notatus",7484.89706670891,"Mexico"
"556",800183,"Citharichthys<U+00A0>fragilis",1441.5848586439,"Mexico"
"557",800184,"Citharichthys stigmaeus",1441.5848586439,"Mexico"
"558",800185,"Sphyrna media",100.585231748415,"Mexico"
